This file is created using RaceChrono v1.47 ( http://www.racechrono.com/ ).

Session title,PI 250416 S4
Session type,Lap timing
Track name,PhillipIsland
Driver name,
Export scope,All laps
Created,01/06/2008,06:22
Note,

Lap #,Timestamp (s),Distance (m),Distance (km),Locked satellites,Latitude (deg),Longitude (deg),Speed (m/s),Speed (kph),Speed (mph),Altitude (m),Bearing (deg),Longitudinal Acceleration (G),Lateral Acceleration (G),X-position (m),Y-position (m),RPM (rpm),Throttle Position (%),Trap name
6,14058.100,23789.043,23.789043,9,-38.5066083,145.2357600,51.77,186.37,115.80,36.40,0.59,0.34,0.00,325.04,-497.91,0.00,0.00,
6,14058.200,23794.269,23.794269,9,-38.5065617,145.2357533,51.97,187.09,116.25,36.51,0.59,0.20,0.00,324.46,-492.72,0.00,0.00,
6,14058.300,23799.513,23.799513,9,-38.5065150,145.2357450,52.17,187.83,116.71,36.60,0.59,0.21,0.00,323.73,-487.53,0.00,0.00,
6,14058.400,23804.740,23.804740,9,-38.5064683,145.2357367,52.19,187.87,116.74,36.69,0.59,0.01,0.00,323.01,-482.35,0.00,0.00,
6,14058.500,23810.003,23.810003,9,-38.5064217,145.2357267,51.42,185.11,115.02,36.81,0.59,-0.78,0.00,322.14,-477.16,0.00,0.00,
6,14058.600,23815.081,23.815081,9,-38.5063767,145.2357167,50.79,182.85,113.62,36.90,349.92,-0.64,NaN,321.27,-472.15,0.00,0.00,
6,14058.700,23820.177,23.820177,9,-38.5063317,145.2357067,50.38,181.38,112.71,36.99,349.44,-0.41,0.43,320.40,-467.15,0.00,0.00,
6,14058.800,23825.255,23.825255,9,-38.5062867,145.2356967,49.91,179.68,111.65,37.19,349.17,-0.48,0.24,319.53,-462.14,0.00,0.00,
6,14058.900,23830.166,23.830166,9,-38.5062433,145.2356850,49.54,178.35,110.82,37.31,348.92,-0.38,0.22,318.51,-457.33,0.00,0.00,
6,14059.000,23835.059,23.835059,9,-38.5062000,145.2356750,48.92,176.13,109.44,37.49,348.59,-0.63,0.29,317.64,-452.51,0.00,0.00,
6,14059.100,23839.803,23.839803,9,-38.5061583,145.2356633,48.10,173.16,107.60,37.60,348.28,-0.84,0.27,316.63,-447.87,0.00,0.00,
6,14059.200,23844.529,23.844529,9,-38.5061167,145.2356533,47.20,169.92,105.58,37.81,348.01,-0.92,0.23,315.76,-443.24,0.00,0.00,
6,14059.300,23849.051,23.849051,9,-38.5060767,145.2356433,46.33,166.79,103.64,37.90,347.66,-0.89,0.29,314.89,-438.79,0.00,0.00,
6,14059.400,23853.610,23.853610,9,-38.5060367,145.2356317,45.72,164.61,102.28,37.99,347.49,-0.62,0.14,313.87,-434.35,0.00,0.00,
6,14059.500,23858.150,23.858150,9,-38.5059967,145.2356217,45.12,162.44,100.93,37.99,347.40,-0.61,0.07,313.00,-429.90,0.00,0.00,
6,14059.600,23862.524,23.862524,9,-38.5059583,145.2356100,44.24,159.25,98.96,38.10,347.16,-0.90,0.19,311.99,-425.64,0.00,0.00,
6,14059.700,23867.101,23.867101,9,-38.5059183,145.2355983,43.68,157.25,97.71,38.10,346.97,-0.57,0.15,310.97,-421.19,0.00,0.00,
6,14059.800,23871.475,23.871475,9,-38.5058800,145.2355867,43.16,155.38,96.55,38.20,346.83,-0.53,0.11,309.96,-416.93,0.00,0.00,
6,14059.900,23875.682,23.875682,9,-38.5058433,145.2355750,42.55,153.20,95.19,38.31,346.59,-0.62,0.18,308.94,-412.85,0.00,0.00,
6,14060.000,23879.852,23.879852,9,-38.5058067,145.2355650,41.69,150.07,93.25,38.31,346.64,-0.89,-0.04,308.07,-408.77,0.00,0.00,
6,14060.100,23884.040,23.884040,9,-38.5057700,145.2355533,40.80,146.88,91.27,38.40,346.40,-0.90,0.17,307.05,-404.69,0.00,0.00,
6,14060.200,23888.043,23.888043,9,-38.5057350,145.2355433,39.93,143.75,89.32,38.49,346.39,-0.89,0.01,306.18,-400.80,0.00,0.00,
6,14060.300,23892.065,23.892065,8,-38.5057000,145.2355317,39.29,141.44,87.89,38.60,346.44,-0.66,-0.03,305.17,-396.91,0.00,0.00,
6,14060.400,23896.049,23.896049,8,-38.5056650,145.2355217,38.79,139.66,86.78,38.60,346.29,-0.50,0.10,304.30,-393.02,0.00,0.00,
6,14060.500,23899.848,23.899848,8,-38.5056317,145.2355117,38.19,137.49,85.43,38.60,346.15,-0.61,0.10,303.43,-389.31,0.00,0.00,
6,14060.600,23903.666,23.903666,8,-38.5055983,145.2355017,37.77,135.96,84.48,38.70,346.12,-0.44,0.02,302.56,-385.61,0.00,0.00,
6,14060.700,23907.280,23.907280,8,-38.5055667,145.2354917,37.35,134.47,83.56,38.70,346.08,-0.42,0.03,301.69,-382.08,0.00,0.00,
6,14060.800,23911.135,23.911135,8,-38.5055333,145.2354800,36.81,132.51,82.34,38.81,345.93,-0.56,0.10,300.67,-378.38,0.00,0.00,
6,14060.900,23914.767,23.914767,9,-38.5055017,145.2354700,36.10,129.95,80.75,38.81,345.87,-0.72,0.04,299.80,-374.86,0.00,0.00,
6,14061.000,23918.381,23.918381,9,-38.5054700,145.2354600,35.41,127.47,79.21,38.90,345.84,-0.70,0.02,298.93,-371.34,0.00,0.00,
6,14061.100,23921.828,23.921828,9,-38.5054400,145.2354500,34.89,125.60,78.05,38.99,345.83,-0.53,0.01,298.06,-368.00,0.00,0.00,
6,14061.200,23925.238,23.925238,9,-38.5054100,145.2354417,34.31,123.53,76.76,39.10,345.69,-0.59,0.09,297.34,-364.66,0.00,0.00,
6,14061.300,23928.703,23.928703,9,-38.5053800,145.2354317,33.56,120.82,75.08,39.10,345.85,-0.77,-0.10,296.47,-361.33,0.00,0.00,
6,14061.400,23932.113,23.932113,9,-38.5053500,145.2354233,32.88,118.38,73.56,39.20,345.84,-0.69,0.01,295.74,-357.99,0.00,0.00,
6,14061.500,23935.338,23.935338,10,-38.5053217,145.2354150,32.23,116.03,72.10,39.20,345.72,-0.67,0.07,295.02,-354.84,0.00,0.00,
6,14061.600,23938.618,23.938618,10,-38.5052933,145.2354050,31.59,113.71,70.66,39.31,345.95,-0.66,-0.13,294.15,-351.69,0.00,0.00,
6,14061.700,23941.658,23.941658,10,-38.5052667,145.2353967,30.98,111.55,69.31,39.31,346.19,-0.61,-0.13,293.42,-348.73,0.00,0.00,
6,14061.800,23944.716,23.944716,10,-38.5052400,145.2353883,30.39,109.40,67.98,39.40,346.32,-0.61,-0.07,292.70,-345.76,0.00,0.00,
6,14061.900,23947.773,23.947773,10,-38.5052133,145.2353800,29.70,106.93,66.45,39.40,346.49,-0.70,-0.09,291.97,-342.80,0.00,0.00,
6,14062.000,23950.813,23.950813,10,-38.5051867,145.2353717,28.99,104.36,64.85,39.49,346.82,-0.73,-0.17,291.25,-339.83,0.00,0.00,
6,14062.100,23953.685,23.953685,10,-38.5051617,145.2353633,28.27,101.77,63.24,39.60,347.01,-0.73,-0.10,290.52,-337.05,0.00,0.00,
6,14062.200,23956.539,23.956539,10,-38.5051367,145.2353567,27.63,99.45,61.80,39.70,347.28,-0.66,-0.13,289.94,-334.27,0.00,0.00,
6,14062.300,23959.189,23.959189,10,-38.5051133,145.2353500,26.88,96.79,60.14,39.70,348.03,-0.76,-0.36,289.36,-331.68,0.00,0.00,
6,14062.400,23961.858,23.961858,10,-38.5050900,145.2353433,26.21,94.36,58.63,39.70,348.64,-0.69,-0.28,288.78,-329.08,0.00,0.00,
6,14062.500,23964.471,23.964471,10,-38.5050667,145.2353383,25.48,91.73,57.00,39.70,349.60,-0.74,-0.44,288.35,-326.49,0.00,0.00,
6,14062.600,23966.936,23.966936,10,-38.5050450,145.2353333,24.82,89.34,55.51,39.81,350.44,-0.68,-0.37,287.91,-324.08,0.00,0.00,
6,14062.700,23969.364,23.969364,10,-38.5050233,145.2353300,24.13,86.86,53.97,39.81,351.50,-0.70,-0.46,287.62,-321.67,0.00,0.00,
6,14062.800,23971.773,23.971773,10,-38.5050017,145.2353267,23.52,84.65,52.60,39.90,352.90,-0.62,-0.59,287.33,-319.26,0.00,0.00,
6,14062.900,23974.015,23.974015,10,-38.5049817,145.2353233,22.76,81.95,50.92,39.99,354.28,-0.77,-0.56,287.04,-317.04,0.00,0.00,
6,14063.000,23976.276,23.976276,10,-38.5049617,145.2353200,22.11,79.60,49.46,40.10,356.24,-0.67,-0.77,286.75,-314.81,0.00,0.00,
6,14063.100,23978.500,23.978500,10,-38.5049417,145.2353200,21.40,77.04,47.87,40.10,358.10,-0.72,-0.71,286.75,-312.59,0.00,0.00,
6,14063.200,23980.539,23.980539,10,-38.5049233,145.2353200,21.01,75.64,47.00,40.10,358.10,-0.40,0.00,286.75,-310.55,0.00,0.00,
6,14063.300,23982.577,23.982577,10,-38.5049050,145.2353217,20.73,74.62,46.36,40.20,358.10,-0.29,0.00,286.90,-308.51,0.00,0.00,
6,14063.400,23984.616,23.984616,10,-38.5048867,145.2353233,20.58,74.10,46.04,40.20,358.10,-0.15,0.00,287.04,-306.47,0.00,0.00,
6,14063.500,23986.673,23.986673,10,-38.5048683,145.2353267,20.23,72.84,45.26,40.20,358.10,-0.36,0.00,287.33,-304.43,0.00,0.00,
6,14063.600,23988.730,23.988730,10,-38.5048500,145.2353300,20.08,72.28,44.91,40.20,8.99,-0.16,-3.89,287.62,-302.39,0.00,0.00,
6,14063.700,23990.620,23.990620,10,-38.5048333,145.2353333,19.88,71.56,44.47,40.20,11.01,-0.20,-0.71,287.91,-300.54,0.00,0.00,
6,14063.800,23992.696,23.992696,10,-38.5048150,145.2353383,19.62,70.62,43.88,40.31,13.26,-0.27,-0.79,288.35,-298.50,0.00,0.00,
6,14063.900,23994.642,23.994642,10,-38.5047983,145.2353450,19.38,69.76,43.35,40.31,15.54,-0.24,-0.79,288.93,-296.65,0.00,0.00,
6,14064.000,23996.366,23.996366,11,-38.5047833,145.2353500,19.12,68.82,42.76,40.31,18.06,-0.27,-0.86,289.36,-294.98,0.00,0.00,
6,14064.100,23998.349,23.998349,10,-38.5047667,145.2353583,18.86,67.89,42.19,40.31,20.75,-0.26,-0.90,290.09,-293.13,0.00,0.00,
6,14064.200,24000.165,24.000165,10,-38.5047517,145.2353667,18.75,67.49,41.93,40.20,23.52,-0.12,-0.92,290.81,-291.46,0.00,0.00,
